20150202,00:01:41,stb1,0.43,0.30,stb2,0.57,0.33,stb3,0.00,0.00,stb4,0.43,0.30,stb5,0.00,0.00,stb6,0.00,0.00 
20150202,00:01:47,stb1,0.43,0.36,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:01:54,stb1,0.10,0.10,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:02:00,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.33,0.21,stb4,0.34,0.21,stb5,0.48,0.23,stb6,0.33,0.21 
20150202,00:02:07,stb1,0.33,0.26,stb2,0.00,0.00,stb3,0.34,0.21,stb4,0.24,0.11,stb5,0.43,0.30,stb6,0.24,0.11 
20150202,00:02:14,stb1,0.24,0.11,stb2,0.66,0.42,stb3,0.00,0.00,stb4,0.24,0.11,stb5,0.42,0.30,stb6,0.24,0.11 
20150202,00:02:20,stb1,0.24,0.11,stb2,0.00,0.00,stb3,0.24,0.11,stb4,0.19,0.19,stb5,0.00,0.00,stb6,0.00,0.00 
20150202,00:02:27,stb1,0.19,0.19,stb2,0.00,0.00,stb3,0.24,0.11,stb4,0.19,0.19,stb5,0.00,0.00,stb6,0.43,0.30 
20150202,00:02:33,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.33,0.21,stb4,0.24,0.17,stb5,0.09,0.09,stb6,0.33,0.21 
20150202,00:02:40,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.33,0.21,stb4,0.33,0.21,stb5,0.57,0.32,stb6,0.24,0.11 
20150202,00:02:47,stb1,0.33,0.21,stb2,0.57,0.32,stb3,0.24,0.11,stb4,0.34,0.21,stb5,0.57,0.32,stb6,0.24,0.11 
20150202,00:02:53,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.33,0.21,stb4,0.10,0.10,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:03:00,stb1,0.10,0.10,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.10,0.10,stb6,0.24,0.11 
20150202,00:03:06,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.00,0.00,stb6,0.24,0.17 
20150202,00:03:13,stb1,0.43,0.31,stb2,0.00,0.00,stb3,0.00,0.00,stb4,0.24,0.11,stb5,0.57,0.32,stb6,0.34,0.21 
20150202,00:03:20,stb1,0.00,0.00,stb2,0.57,0.32,stb3,0.33,0.21,stb4,0.00,0.00,stb5,0.56,0.32,stb6,0.33,0.21 
20150202,00:03:26,stb1,0.00,0.00,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.33,0.21,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:03:33,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.33,0.21,stb5,0.10,0.10,stb6,0.33,0.21 
20150202,00:03:39,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:03:46,stb1,0.33,0.21,stb2,0.09,0.09,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.48,0.23,stb6,0.57,0.32 
20150202,00:03:53,stb1,0.10,0.10,stb2,0.24,0.11,stb3,0.33,0.21,stb4,0.10,0.10,stb5,0.48,0.23,stb6,0.57,0.32 
20150202,00:03:59,stb1,0.24,0.11,stb2,0.34,0.21,stb3,0.10,0.10,stb4,0.24,0.11,stb5,0.19,0.19,stb6,0.10,0.10 
20150202,00:04:06,stb1,0.24,0.11,stb2,0.43,0.30,stb3,0.00,0.00,stb4,0.24,0.11,stb5,0.00,0.00,stb6,0.00,0.00 
20150202,00:04:13,stb1,0.43,0.30,stb2,0.00,0.00,stb3,0.24,0.11,stb4,0.43,0.30,stb5,0.00,0.00,stb6,0.00,0.00 
20150202,00:04:19,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.33,0.21,stb4,0.10,0.10,stb5,0.47,0.23,stb6,0.57,0.32 
20150202,00:04:26,stb1,0.10,0.10,stb2,0.34,0.21,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.57,0.32,stb6,0.47,0.23 
20150202,00:04:32,stb1,0.34,0.21,stb2,0.23,0.11,stb3,0.10,0.10,stb4,0.33,0.21,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:04:39,stb1,0.33,0.21,stb2,0.23,0.16,stb3,0.10,0.10,stb4,0.33,0.21,stb5,0.10,0.10,stb6,0.10,0.10 
20150202,00:04:46,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.33,0.21,stb4,0.24,0.17,stb5,0.19,0.19,stb6,0.00,0.00 
20150202,00:04:52,stb1,0.24,0.11,stb2,0.00,0.00,stb3,0.24,0.11,stb4,0.19,0.19,stb5,0.24,0.11,stb6,0.47,0.23 
20150202,00:04:59,stb1,0.19,0.19,stb2,0.00,0.00,stb3,0.23,0.11,stb4,0.19,0.19,stb5,0.24,0.11,stb6,0.19,0.19 
20150202,00:05:05,stb1,0.24,0.11,stb2,0.48,0.28,stb3,0.19,0.19,stb4,0.24,0.11,stb5,0.33,0.21,stb6,0.10,0.10 
20150202,00:05:12,stb1,0.24,0.11,stb2,0.57,0.32,stb3,0.10,0.10,stb4,0.33,0.21,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:05:19,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.33,0.26,stb5,0.09,0.09,stb6,0.00,0.00 
20150202,00:05:25,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.33,0.26,stb4,0.10,0.10,stb5,0.33,0.21,stb6,0.57,0.38 
20150202,00:05:32,stb1,0.10,0.10,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.34,0.21,stb6,0.10,0.10 
20150202,00:05:38,stb1,0.10,0.10,stb2,0.47,0.28,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.23,0.11,stb6,0.00,0.00 
20150202,00:05:45,stb1,0.10,0.10,stb2,0.48,0.23,stb3,0.00,0.00,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.19,0.19 
20150202,00:05:52,stb1,0.47,0.23,stb2,0.10,0.10,stb3,0.43,0.30,stb4,0.24,0.11,stb5,0.10,0.10,stb6,0.10,0.10 
20150202,00:05:58,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.33,0.21,stb5,0.33,0.21,stb6,0.47,0.22 
20150202,00:06:05,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.33,0.21,stb5,0.33,0.21,stb6,0.33,0.21 
20150202,00:06:12,stb1,0.10,0.10,stb2,0.24,0.11,stb3,0.10,0.10,stb4,0.10,0.10,stb5,0.24,0.17,stb6,0.33,0.21 
20150202,00:06:18,stb1,0.10,0.10,stb2,0.24,0.11,stb3,0.10,0.10,stb4,0.34,0.21,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:06:25,stb1,0.33,0.21,stb2,0.24,0.11,stb3,0.10,0.10,stb4,0.34,0.21,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:06:31,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.57,0.32,stb4,0.23,0.11,stb5,0.33,0.21,stb6,0.33,0.21 
20150202,00:06:38,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.57,0.32,stb4,0.24,0.11,stb5,0.24,0.11,stb6,0.47,0.23 
20150202,00:06:45,stb1,0.19,0.19,stb2,0.24,0.11,stb3,0.00,0.00,stb4,0.19,0.19,stb5,0.47,0.23,stb6,0.47,0.23 
20150202,00:06:51,stb1,0.19,0.19,stb2,0.24,0.11,stb3,0.19,0.19,stb4,0.24,0.11,stb5,0.00,0.00,stb6,0.19,0.19 
20150202,00:06:58,stb1,0.23,0.11,stb2,0.24,0.11,stb3,0.19,0.19,stb4,0.24,0.11,stb5,0.10,0.10,stb6,0.10,0.10 
20150202,00:07:04,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.57,0.32,stb4,0.33,0.21,stb5,0.10,0.10,stb6,0.10,0.10 
20150202,00:07:11,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.57,0.32,stb4,0.34,0.21,stb5,0.57,0.32,stb6,0.57,0.32 
20150202,00:07:18,stb1,0.00,0.00,stb2,0.33,0.21,stb3,0.10,0.10,stb4,0.00,0.00,stb5,0.43,0.31,stb6,0.48,0.23 
20150202,00:07:24,stb1,0.00,0.00,stb2,0.24,0.11,stb3,0.00,0.00,stb4,0.43,0.30,stb5,0.24,0.11,stb6,0.00,0.00 
20150202,00:07:31,stb1,0.43,0.30,stb2,0.24,0.11,stb3,0.00,0.00,stb4,0.43,0.31,stb5,0.24,0.11,stb6,0.00,0.00 
20150202,00:07:37,stb1,0.24,0.11,stb2,0.00,0.00,stb3,0.43,0.31,stb4,0.24,0.11,stb5,0.10,0.10,stb6,0.19,0.19 
20150202,00:07:44,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.33,0.21,stb4,0.10,0.10,stb5,0.34,0.21,stb6,0.47,0.23 
20150202,00:07:51,stb1,0.10,0.10,stb2,0.33,0.21,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.33,0.21,stb6,0.47,0.23 
20150202,00:07:57,stb1,0.10,0.10,stb2,0.23,0.11,stb3,0.10,0.10,stb4,0.33,0.21,stb5,0.24,0.11,stb6,0.10,0.10 
20150202,00:08:04,stb1,0.10,0.10,stb2,0.33,0.21,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.34,0.21,stb6,0.10,0.10 
20150202,00:08:10,stb1,0.57,0.32,stb2,0.00,0.00,stb3,0.33,0.21,stb4,0.57,0.32,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:08:17,stb1,0.57,0.32,stb2,0.00,0.00,stb3,0.24,0.11,stb4,0.00,0.00,stb5,0.33,0.21,stb6,0.66,0.42 
20150202,00:08:24,stb1,0.00,0.00,stb2,0.24,0.11,stb3,0.43,0.30,stb4,0.00,0.00,stb5,0.34,0.21,stb6,0.57,0.32 
20150202,00:08:30,stb1,0.00,0.00,stb2,0.33,0.21,stb3,0.00,0.00,stb4,0.10,0.10,stb5,0.33,0.21,stb6,0.24,0.11 
20150202,00:08:37,stb1,0.10,0.10,stb2,0.33,0.21,stb3,0.00,0.00,stb4,0.10,0.10,stb5,0.34,0.21,stb6,0.10,0.10 
20150202,00:08:43,stb1,0.57,0.32,stb2,0.24,0.11,stb3,0.10,0.10,stb4,0.57,0.32,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:08:50,stb1,0.57,0.33,stb2,0.34,0.26,stb3,0.00,0.00,stb4,0.09,0.09,stb5,0.24,0.11,stb6,0.34,0.21 
20150202,00:08:57,stb1,0.10,0.10,stb2,0.24,0.11,stb3,0.57,0.32,stb4,0.10,0.10,stb5,0.24,0.11,stb6,0.33,0.21 
20150202,00:09:03,stb1,0.10,0.10,stb2,0.10,0.10,stb3,0.10,0.10,stb4,0.00,0.00,stb5,0.43,0.30,stb6,0.33,0.21 
20150202,00:09:10,stb1,0.00,0.00,stb2,0.19,0.19,stb3,0.00,0.00,stb4,0.00,0.00,stb5,0.43,0.30,stb6,0.00,0.00 
20150202,00:09:16,stb1,0.66,0.42,stb2,0.24,0.11,stb3,0.00,0.00,stb4,0.66,0.41,stb5,0.00,0.00,stb6,0.00,0.00 
20150202,00:09:23,stb1,0.67,0.42,stb2,0.34,0.21,stb3,0.00,0.00,stb4,0.00,0.00,stb5,0.34,0.21,stb6,0.24,0.11 
20150202,00:09:30,stb1,0.10,0.10,stb2,0.10,0.10,stb3,0.47,0.28,stb4,0.10,0.10,stb5,0.33,0.21,stb6,0.24,0.11 
20150202,00:09:36,stb1,0.10,0.10,stb2,0.24,0.11,stb3,0.10,0.10,stb4,0.09,0.09,stb5,0.24,0.11,stb6,0.33,0.21 
20150202,00:09:43,stb1,0.10,0.10,stb2,0.24,0.11,stb3,0.10,0.10,stb4,0.10,0.10,stb5,0.00,0.00,stb6,0.00,0.00 
20150202,00:09:50,stb1,0.47,0.23,stb2,0.43,0.30,stb3,0.00,0.00,stb4,0.47,0.23,stb5,0.43,0.30,stb6,0.00,0.00 
20150202,00:09:56,stb1,0.47,0.23,stb2,0.43,0.30,stb3,0.00,0.00,stb4,0.19,0.19,stb5,0.24,0.11,stb6,0.24,0.11 
20150202,00:10:03,stb1,0.19,0.19,stb2,0.00,0.00,stb3,0.47,0.23,stb4,0.43,0.31,stb5,0.24,0.11,stb6,0.24,0.11 
20150202,00:10:09,stb1,0.19,0.19,stb2,0.33,0.21,stb3,0.10,0.10,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.33,0.26 
20150202,00:10:16,stb1,0.00,0.00,stb2,0.33,0.21,stb3,0.10,0.10,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:10:23,stb1,0.56,0.32,stb2,0.33,0.21,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.33,0.21,stb6,0.00,0.00 
20150202,00:10:29,stb1,0.10,0.10,stb2,0.33,0.21,stb3,0.00,0.00,stb4,0.57,0.38,stb5,0.33,0.21,stb6,0.24,0.11 
20150202,00:10:36,stb1,0.57,0.38,stb2,0.10,0.10,stb3,0.47,0.23,stb4,0.57,0.32,stb5,0.34,0.21,stb6,0.24,0.11 
20150202,00:10:42,stb1,0.57,0.32,stb2,0.23,0.11,stb3,0.00,0.00,stb4,0.10,0.10,stb5,0.00,0.00,stb6,0.24,0.11 
20150202,00:10:49,stb1,0.10,0.10,stb2,0.24,0.11,stb3,0.00,0.00,stb4,0.00,0.00,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:10:56,stb1,0.00,0.00,stb2,0.33,0.21,stb3,0.10,0.10,stb4,0.00,0.00,stb5,0.43,0.30,stb6,0.10,0.10 
20150202,00:11:02,stb1,0.00,0.00,stb2,0.33,0.21,stb3,0.10,0.10,stb4,0.57,0.32,stb5,0.33,0.21,stb6,0.24,0.11 
20150202,00:11:09,stb1,0.57,0.32,stb2,0.33,0.21,stb3,0.24,0.11,stb4,0.57,0.32,stb5,0.34,0.21,stb6,0.00,0.00 
20150202,00:11:15,stb1,0.10,0.10,stb2,0.33,0.21,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.33,0.21,stb6,0.24,0.11 
20150202,00:11:22,stb1,0.10,0.10,stb2,0.33,0.21,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.24,0.17,stb6,0.34,0.21 
20150202,00:11:29,stb1,0.10,0.10,stb2,0.00,0.00,stb3,0.10,0.10,stb4,0.10,0.10,stb5,0.24,0.11,stb6,0.33,0.26 
20150202,00:11:35,stb1,0.00,0.00,stb2,0.00,0.00,stb3,0.24,0.11,stb4,0.47,0.22,stb5,0.19,0.19,stb6,0.00,0.00 
20150202,00:11:42,stb1,0.48,0.23,stb2,0.43,0.30,stb3,0.24,0.17,stb4,0.48,0.28,stb5,0.19,0.19,stb6,0.00,0.00 
20150202,00:11:48,stb1,0.19,0.19,stb2,0.24,0.11,stb3,0.24,0.11,stb4,0.19,0.19,stb5,0.24,0.11,stb6,0.24,0.11 
20150202,00:11:55,stb1,0.19,0.19,stb2,0.24,0.11,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.34,0.21,stb6,0.34,0.21 
20150202,00:12:02,stb1,0.00,0.00,stb2,0.10,0.10,stb3,0.10,0.10,stb4,0.00,0.00,stb5,0.34,0.21,stb6,0.33,0.21 
20150202,00:12:08,stb1,0.00,0.00,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.57,0.38,stb5,0.33,0.21,stb6,0.00,0.00 
20150202,00:12:15,stb1,0.57,0.32,stb2,0.24,0.11,stb3,0.10,0.10,stb4,0.57,0.32,stb5,0.34,0.21,stb6,0.19,0.19 
20150202,00:12:21,stb1,0.00,0.00,stb2,0.43,0.30,stb3,0.47,0.23,stb4,0.00,0.00,stb5,0.43,0.30,stb6,0.24,0.11 
20150202,00:12:28,stb1,0.00,0.00,stb2,0.43,0.30,stb3,0.47,0.23,stb4,0.00,0.00,stb5,0.00,0.00,stb6,0.23,0.11 
20150202,00:12:35,stb1,0.19,0.19,stb2,0.00,0.00,stb3,0.00,0.00,stb4,0.09,0.09,stb5,0.00,0.00,stb6,0.33,0.26 
20150202,00:12:41,stb1,0.10,0.10,stb2,0.00,0.00,stb3,0.10,0.10,stb4,0.48,0.23,stb5,0.33,0.21,stb6,0.10,0.10 
20150202,00:12:48,stb1,0.47,0.23,stb2,0.33,0.21,stb3,0.10,0.10,stb4,0.47,0.23,stb5,0.34,0.21,stb6,0.10,0.10 
20150202,00:12:54,stb1,0.33,0.21,stb2,0.33,0.21,stb3,0.48,0.23,stb4,0.00,0.00,stb5,0.33,0.21,stb6,0.33,0.21 
20150202,00:13:01,stb1,0.23,0.11,stb2,0.34,0.21,stb3,0.57,0.38,stb4,0.24,0.11,stb5,0.10,0.10,stb6,0.23,0.11 
20150202,00:13:08,stb1,0.10,0.10,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.10,0.10,stb5,0.10,0.10,stb6,0.24,0.11 
20150202,00:13:14,stb1,0.10,0.10,stb2,0.24,0.11,stb3,0.10,0.10,stb4,0.24,0.11,stb5,0.24,0.11,stb6,0.19,0.19 
20150202,00:13:21,stb1,0.24,0.11,stb2,0.24,0.17,stb3,0.19,0.19,stb4,0.24,0.11,stb5,0.24,0.11,stb6,0.24,0.11 
20150202,00:13:27,stb1,0.24,0.11,stb2,0.67,0.42,stb3,0.24,0.11,stb4,0.24,0.11,stb5,0.43,0.30,stb6,0.24,0.11 
20150202,00:13:34,stb1,0.24,0.11,stb2,0.66,0.42,stb3,0.24,0.17,stb4,0.09,0.09,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:13:41,stb1,0.10,0.10,stb2,0.00,0.00,stb3,0.34,0.21,stb4,0.10,0.10,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:13:47,stb1,0.10,0.10,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.24,0.11,stb5,0.33,0.21,stb6,0.24,0.11 
20150202,00:13:54,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.24,0.11,stb6,0.43,0.31 
20150202,00:14:00,stb1,0.24,0.11,stb2,0.24,0.17,stb3,0.43,0.30,stb4,0.23,0.11,stb5,0.24,0.11,stb6,0.43,0.30 
20150202,00:14:07,stb1,0.24,0.11,stb2,0.24,0.11,stb3,0.43,0.30,stb4,0.00,0.00,stb5,0.19,0.19,stb6,0.00,0.00 
20150202,00:14:14,stb1,0.00,0.00,stb2,0.43,0.30,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:14:20,stb1,0.10,0.10,stb2,0.00,0.00,stb3,0.10,0.10,stb4,0.33,0.21,stb5,0.24,0.11,stb6,0.33,0.21 
20150202,00:14:27,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.10,0.10,stb4,0.33,0.21,stb5,0.24,0.11,stb6,0.33,0.21 
20150202,00:14:33,stb1,0.24,0.11,stb2,0.34,0.21,stb3,0.33,0.21,stb4,0.24,0.11,stb5,0.57,0.32,stb6,0.33,0.21 
20150202,00:14:40,stb1,0.33,0.21,stb2,0.24,0.11,stb3,0.34,0.21,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.10,0.10 
20150202,00:14:47,stb1,0.00,0.00,stb2,0.33,0.21,stb3,0.34,0.21,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.10,0.10 
20150202,00:14:53,stb1,0.00,0.00,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.10,0.10,stb5,0.10,0.10,stb6,0.24,0.11 
20150202,00:15:00,stb1,0.43,0.30,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.19,0.19,stb5,0.00,0.00,stb6,0.43,0.30 
20150202,00:15:06,stb1,0.48,0.23,stb2,0.24,0.11,stb3,0.43,0.30,stb4,0.47,0.23,stb5,0.47,0.23,stb6,0.42,0.30 
20150202,00:15:13,stb1,0.47,0.23,stb2,0.24,0.11,stb3,0.33,0.21,stb4,0.00,0.00,stb5,0.19,0.19,stb6,0.10,0.10 
20150202,00:15:20,stb1,0.33,0.21,stb2,0.33,0.21,stb3,0.33,0.21,stb4,0.10,0.10,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:15:26,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.10,0.10,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.33,0.21 
20150202,00:15:33,stb1,0.00,0.00,stb2,0.10,0.10,stb3,0.10,0.10,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.24,0.11 
20150202,00:15:39,stb1,0.33,0.21,stb2,0.33,0.21,stb3,0.24,0.11,stb4,0.43,0.30,stb5,0.47,0.23,stb6,0.24,0.11 
20150202,00:15:46,stb1,0.42,0.35,stb2,0.24,0.11,stb3,0.24,0.11,stb4,0.24,0.11,stb5,0.00,0.00,stb6,0.19,0.19 
20150202,00:15:53,stb1,0.23,0.11,stb2,0.47,0.23,stb3,0.19,0.19,stb4,0.24,0.11,stb5,0.24,0.11,stb6,0.19,0.19 
20150202,00:15:59,stb1,0.24,0.11,stb2,0.19,0.19,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.10,0.10,stb6,0.00,0.00 
20150202,00:16:06,stb1,0.10,0.10,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.10,0.10,stb5,0.10,0.10,stb6,0.33,0.21 
20150202,00:16:13,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.33,0.21,stb4,0.33,0.21,stb5,0.24,0.11,stb6,0.33,0.21 
20150202,00:16:19,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.33,0.21,stb4,0.33,0.21,stb5,0.24,0.11,stb6,0.33,0.21 
20150202,00:16:26,stb1,0.33,0.21,stb2,0.47,0.23,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.24,0.17,stb6,0.24,0.11 
20150202,00:16:32,stb1,0.34,0.21,stb2,0.00,0.00,stb3,0.43,0.30,stb4,0.00,0.00,stb5,0.00,0.00,stb6,0.19,0.19 
20150202,00:16:39,stb1,0.00,0.00,stb2,0.00,0.00,stb3,0.43,0.30,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.24,0.11 
20150202,00:16:46,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.33,0.21,stb5,0.33,0.21,stb6,0.24,0.11 
20150202,00:16:52,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.34,0.21,stb5,0.24,0.11,stb6,0.33,0.21 
20150202,00:16:59,stb1,0.33,0.21,stb2,0.47,0.23,stb3,0.34,0.21,stb4,0.33,0.21,stb5,0.57,0.33,stb6,0.34,0.21 
20150202,00:17:05,stb1,0.10,0.10,stb2,0.00,0.00,stb3,0.33,0.21,stb4,0.10,0.10,stb5,0.00,0.00,stb6,0.10,0.10 
20150202,00:17:12,stb1,0.10,0.10,stb2,0.00,0.00,stb3,0.33,0.21,stb4,0.10,0.10,stb5,0.10,0.10,stb6,0.33,0.21 
20150202,00:17:19,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.10,0.10,stb4,0.24,0.11,stb5,0.10,0.10,stb6,0.33,0.21 
20150202,00:17:25,stb1,0.24,0.11,stb2,0.10,0.10,stb3,0.24,0.11,stb4,0.43,0.30,stb5,0.47,0.23,stb6,0.24,0.11 
20150202,00:17:32,stb1,0.42,0.30,stb2,0.48,0.23,stb3,0.24,0.11,stb4,0.43,0.30,stb5,0.47,0.22,stb6,0.24,0.11 
20150202,00:17:38,stb1,0.00,0.00,stb2,0.00,0.00,stb3,0.43,0.31,stb4,0.00,0.00,stb5,0.00,0.00,stb6,0.19,0.19 
20150202,00:17:45,stb1,0.24,0.11,stb2,0.00,0.00,stb3,0.43,0.36,stb4,0.00,0.00,stb5,0.10,0.10,stb6,0.24,0.11 
20150202,00:17:52,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.10,0.10,stb6,0.24,0.11 
20150202,00:17:58,stb1,0.33,0.21,stb2,0.10,0.10,stb3,0.34,0.21,stb4,0.10,0.10,stb5,0.47,0.23,stb6,0.33,0.21 
20150202,00:18:05,stb1,0.10,0.10,stb2,0.48,0.23,stb3,0.33,0.21,stb4,0.10,0.10,stb5,0.57,0.32,stb6,0.34,0.21 
20150202,00:18:11,stb1,0.33,0.21,stb2,0.00,0.00,stb3,0.00,0.00,stb4,0.33,0.21,stb5,0.00,0.00,stb6,0.00,0.00 
20150202,00:18:18,stb1,0.43,0.30,stb2,0.00,0.00,stb3,0.00,0.00,stb4,0.24,0.11,stb5,0.00,0.00,stb6,0.19,0.19 
20150202,00:18:25,stb1,0.24,0.11,stb2,0.00,0.00,stb3,0.43,0.30,stb4,0.24,0.11,stb5,0.10,0.10,stb6,0.19,0.19 
